"type","text"
"spam","fraud  warning! $152 payment from account ****2688. little little-redirect.net?id=8f3f18fb-782e-4c23-b2c1-[PHONE]"
"spam","security alert! $892 transfer from account ****2882. little l1ttle.net"
"spam","little => package ##379769 requires customs clearance. confirm via l1ttle.com"
"spam","little => package ##569918 requires customs clearance. update information at [URL]"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little! approved ('tax refund', 'stimulus check', 'child tax credit') of $$475. respond before little: little-redirect.com"
"spam","little => package ##$298092 requires address confirmation. confirm via little[.]net"
"spam","little => package ##$658080 requires payment verification. track at little-redirect.net"
"spam","[('gov', 'department of treasury', 'social security administration')] little => overdue ('energy subsidy', 'housing grant', 'pandemic relief') of $$366. validate until little: l$1ttle.com"
"spam","account  notification => $330 withdrawal from account ****7049. little l1ttle.net"
"spam","[('[irs  alert]', '[state tax office]', 'medicare services')] little! pending ('energy subsidy', 'housing grant', 'pandemic relief') of $$989. validate until little: l$1ttle.com"
"spam","account  notification - $483 payment from account ****6888. little little[.]com"
"spam","account notification => $$639 payment from account ****$5534. little [URL]"
"spam","[('[irs  alert]', '[state tax office]', 'medicare services')] little => approved ('energy subsidy', 'housing grant', 'pandemic relief') of $$367. respond before little: [URL]"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little! uncollected ('tax refund', 'stimulus check', 'child tax credit') of $$197. claim by little: little[.]info"
"spam","fraud warning => $173 transfer from account ****6998. little [URL]"
"spam","little - package ##552847 requires customs clearance. confirm via [URL]"
"spam","[('gov',  'department of treasury', 'social security administration')] little! pending ('energy subsidy', 'housing grant', 'pandemic relief') of $415. claim by little: little[.]net"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little - overdue ('energy subsidy', 'housing grant', 'pandemic relief') of $$424. validate until little: l$1ttle.com"
"spam","[('gov', 'department of treasury', 'social security administration')] little! pending ('tax refund', 'stimulus check', 'child tax credit') of $944. claim by little: little-redirect.com?id=d45160a7-0320-461b-b915-75fe64fc63f5"
"spam","[('gov',  'department of treasury', 'social security administration')] little => approved ('energy subsidy', 'housing grant', 'pandemic relief') of $632. secure your little: little-redirect.com?id=194476fe-232f-4844-ac90-d7ee0ea07207"
"spam","little => package ##$605494 requires address confirmation. update information at little-redirect.com?id=$9595b$814-ec$20-$4af$9-a$91b-$9d$0e$84ac$8b$8d"
"spam","fraud warning - $$128 payment from account ****$9136. little l$1ttle.net"
"spam","fraud warning => $431 transfer from account ****3965. little little-redirect.com?id=2316058a-d514-4cec-8a2c-f5d19b4cdd7b"
"spam","[('gov', 'department of treasury', 'social security administration')] little! unsecureed ('energy subsidy', 'housing grant', 'pandemic relief') of $328. respond before little: [URL]"
"spam","[('gov', 'department of treasury', 'social security administration')] little - approved ('tax refund', 'stimulus check', 'child tax credit') of $$442. validate until little: [URL]"
"spam","[('gov', 'department of treasury', 'social security administration')] little! overdue ('tax refund', 'stimulus check', 'child tax credit') of $213. secure your little: [URL]"
"spam","[('[irs  alert]', '[state tax office]', 'medicare services')] little! pending ('tax refund', 'stimulus check', 'child tax credit') of $$776. secure your little: [URL]"
"spam","little => package ##$177096 requires payment verification. update information at [URL]"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little! pending ('tax refund', 'stimulus check', 'child tax credit') of $479. secure your little: l1ttle.com"
"spam","[('gov', 'department of treasury', 'social security administration')] little - unsecureed ('tax refund', 'stimulus check', 'child tax credit') of $$322. respond before little: little-redirect.com?id=$27334030-ecc$1-$4c$7f-a$98f-$01cc$206d$53e$6"
"spam","little! package ##$794460 requires payment verification. track at little-redirect.com"
"spam","[('gov', 'department of treasury', 'social security administration')] little => overdue ('energy subsidy', 'housing grant', 'pandemic relief') of $$116. validate until little: little-redirect.net?id=$42a$97aab-b$237-$4669-b$04b-fd$4647af$57d$4"
"spam","urgent => $765 withdrawal from account ****3180. little little-redirect.com?id=b43a44f9-f30b-4ed3-9c48-7826e555d6d4"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little! pending ('tax refund', 'stimulus check', 'child tax credit') of $252. claim by little: little-redirect.com"
"spam","urgent - $$952 payment from account ****$9571. little l$1ttle.net"
"spam","urgent! $889 charge from account ****5365. little l1ttle.com"
"spam","little - package ##426773 requires customs clearance. confirm via [URL]"
"spam","fraud warning! $529 withdrawal from account ****4876. little little[.]org"
"spam","[('gov', 'department of treasury', 'social security administration')] little => unsecureed ('tax refund', 'stimulus check', 'child tax credit') of $$106. validate until little: [URL]"
"spam","little  => package ##$572148 requires customs clearance. update information at [URL]"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little! pending ('energy subsidy', 'housing grant', 'pandemic relief') of $453. claim by little: l1ttle.net"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little => approved ('energy subsidy', 'housing grant', 'pandemic relief') of $$584. secure your little: l$1ttle.com"
"spam","little! package ##$952285 requires customs clearance. track at little-redirect.com?id=$560c$4475-adbd-$4a$24-b$448-$88325b$7a$948e"
"spam","little  => package ##$817829 requires address confirmation. update information at [URL]"
"spam","urgent! $350 withdrawal from account ****6346. little [URL]"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little - approved ('energy subsidy', 'housing grant', 'pandemic relief') of $446. secure your little: little-redirect.net"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little => overdue ('tax refund', 'stimulus check', 'child tax credit') of $$589. claim by little: little-redirect.com?id=b$89ffc$4a-d$494-$4811-afdd-$0265494baf$31"
"spam","urgent - $$283 withdrawal from account ****$1019. little little[.]org"
"spam","[('[irs  alert]', '[state tax office]', 'medicare services')] little! unsecureed ('energy subsidy', 'housing grant', 'pandemic relief') of $944. validate until little: l1ttle.com"
"spam","urgent! $$409 withdrawal from account ****$2293. little l$1ttle.com"
"spam","security alert - $793 transfer from account ****6948. little [URL]"
"spam","little - package ##$234044 requires customs clearance. update information at little-redirect.net"
"spam","[('gov', 'department of treasury', 'social security administration')] little - overdue ('energy subsidy', 'housing grant', 'pandemic relief') of $263. claim by little: little-redirect.com?id=b06d012d-96a3-4377-b2c0-1da5e6614df3"
"spam","little - package ##958677 requires customs clearance. track at [URL]"
"spam","[('gov', 'department of treasury', 'social security administration')] little - approved ('energy subsidy', 'housing grant', 'pandemic relief') of $203. respond before little: little-redirect.net"
"spam","little!  package ##$919973 requires payment verification. track at l$1ttle.com"
"spam","little  => package ##$157213 requires address confirmation. confirm via little-redirect.net?id=$37851a$1c-$0bbd-$49ae-a$069-$970bd$6b$98fa$7"
"spam","fraud warning! $$538 withdrawal from account ****$9285. little little-redirect.com?id=$190bb$904-$1065-$4ec$3-$98c$2-b$6608805fea$3"
"spam","[('gov', 'department of treasury', 'social security administration')] little! approved ('energy subsidy', 'housing grant', 'pandemic relief') of $$448. validate until little: l$1ttle.net"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little! pending ('tax refund', 'stimulus check', 'child tax credit') of $$280. validate until little: little-redirect.net"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little! unaccessed ('energy subsidy', 'housing grant', 'pandemic relief') of $555. validate until little: little-redirect.net"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little - pending ('tax refund', 'stimulus check', 'child tax credit') of $941. respond before little: [URL]"
"spam","account notification! $835 withdrawal from account ****3806. little l1ttle.net"
"spam","little - package ##858017 requires payment verification. confirm via [URL]"
"spam","little  - package ##$719666 requires address confirmation. update information at l$1ttle.com"
"spam","[('gov', 'department of treasury', 'social security administration')] little => pending ('energy subsidy', 'housing grant', 'pandemic relief') of $$488. secure your little: [URL]"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little - uncollected ('energy subsidy', 'housing grant', 'pandemic relief') of $$851. secure your little: [URL]"
"spam","account  notification - $384 withdrawal from account ****2606. little l1ttle.com"
